#READING
Language: Spanish
Description: Conjunto de oraciones y preguntas minimalista, en español. 
######
1: Los niños disfrutaron del paseo mucho más que yo.| 
2: Mucho ruido y pocas nueces.|
3: De lo que no se sabe es mejor callar.| ¿Qué es prudente hacer? , Callar, Observar, Mentir
4: Quien mal anda mal acaba.|
5: Chancho limpio nunca engorda.|
6: La guadaña es el símbolo de la muerte.|
7: Baco es el Dios del vino.|
8: Pedro es el único actor de la novela.| ¿Qué es Pedro? , Actor, Policía, Albañil
9: A la isla se puede llegar solamente por avión.|
10: Juan se dislocó el hombro por tercera vez.|
16:En la casa de Juan no hay animales.| 
21:Javier tiene amigos que son muy raros.| ¿Cómo son algunos amigos de Javier?, Raros, Iinteligentes, Interesados
27:Jorge consiguió una beca para estudiar 
30:Gustavo encontró una billetera tirada en el bar.| 
32:Luis miró todo el partido de fútbol.| 
36:A Mario le gusta ver cine los domingos.| 
42:La casa de Martín tiene un parque muy grande.|
45:Juan no anda bien con su pareja.| 
50:La película terminó de forma extraña.| ¿Cómo fue el final de la película?, Extraño, Feliz, Malo
56:Luis visitó el mes pasado a unos parientes de Europa.| 
59:Laura me recomendó consultar urgente al médico.| 
68:En Londres el clima es muy húmedo.| 
71:A Miguel le entregaron ayer el auto nuevo.| 
73:Elisa nunca supo cómo resolver el problema.|
76:Ayer charlamos con Laura sobre su hija.| 
84:La discusión de ayer era inevitable.| ¿Qué era inevitable?, Discusión, Arreglo, Ayuda
87:Daniel preparó café para sus amigos.|
93:No fueron claras las cuentas de la empresa.| 
96:Los amigos lo acompañaron en ese momento.|
104:La picadura de ciertas arañas puede ser mortal.|
107:Tanto insistió con eso que al final se lo dieron.|
110:El mago hizo trucos con cartas.| ¿Qué hizo el mago?, Trucos, Ilusiones, Magia
0030 779085743 1209.25 610.483 1209.25 610.483 0 0 0 0 8 3.54 3.03
0030 779085776 1210.2 611.687 1210.2 611.687 0 0 0 0 8 3.55 3.04
0030 779085793 1210.83 612.96 1210.83 612.96 0 0 0 0 8 3.55 3.04
0030 779085810 1210.73 613.356 1210.73 613.356 0 0 0 0 8 3.56 3.04
0030 779085826 1210.6 613.364 1210.6 613.364 0 0 0 0 8 3.56 3.03
0030 779085843 1209.15 613.434 1209.15 613.434 0 0 0 0 8 3.57 3.03
0030 779085860 1207.86 613.181 1207.86 613.181 0 0 0 0 8 3.58 3.02
0030 779085876 1206.11 611.636 1206.11 611.636 0 0 0 0 8 3.59 3.02
0030 779085893 1204.58 610.819 1204.58 610.819 0 0 0 0 8 3.59 3.02
0030 779085910 1203.44 607.868 1203.44 607.868 0 0 0 0 8 3.59 3.02
0030 779085926 1201.06 606.97 1201.06 606.97 0 0 0 0 8 3.59 3.02
0030 779085943 1198.58 604.338 1198.58 604.338 0 0 0 0 8 3.59 3.02
0030 779085960 1197.62 600.823 1197.62 600.823 0 0 0 0 8 3.59 3.02
0030 779085976 1195.9 599.916 1195.9 599.916 0 0 0 0 8 3.59 3.01
0030 779085993 1194.67 599.083 1194.67 599.083 0 0 0 0 8 3.59 3
0030 779086026 1194.63 598.568 1194.63 598.568 0 0 0 0 8 3.59 3
0030 779086043 1195.39 598.869 1195.39 598.869 0 0 0 0 8 3.59 2.99
0030 779086093 1195.84 598.38 1195.84 598.38 0 0 0 0 8 3.59 3
0030 779086110 1196.78 598.092 1196.78 598.092 0 0 0 0 8 3.58 3
0030 779086126 1197.08 597.687 1197.08 597.687 0 0 0 0 8 3.58 3
0030 779086176 1195.81 597.974 1195.81 597.974 0 0 0 0 8 3.57 2.99
0030 779086193 1195.51 597.854 1195.51 597.854 0 0 0 0 8 3.57 2.99
0030 779086226 1197.36 598.051 1197.36 598.051 0 0 0 0 8 3.57 2.99
0030 779086243 1199.92 598.687 1199.92 598.687 0 0 0 0 8 3.57 2.99
0030 779086260 1201.1 598.088 1201.1 598.088 0 0 0 0 8 3.56 2.99
0030 779086276 1203.1 596.986 1203.1 596.986 0 0 0 0 8 3.56 3
0030 779086293 1205.67 596.396 1205.67 596.396 0 0 0 0 8 3.56 3
0030 779086326 1206.69 594.718 1206.69 594.718 0 0 0 0 8 3.56 3.02
0030 779086343 1209.28 593.464 1209.28 593.464 0 0 0 0 8 3.57 3.02
0030 779086360 1210.69 592.638 1210.69 592.638 0 0 0 0 8 3.57 3.03
0030 779086393 1213.46 591.806 1213.46 591.806 0 0 0 0 8 3.56 3.03
0032 779088561 406.886 399.426 406.886 399.426 1 1 1 1 7 3.82 3.09
0032 779088611 406.586 398.37 406.586 398.37 1 1 1 1 7 3.83 3.09
0032 779088645 406.53 397.116 406.53 397.116 1 1 1 1 7 3.84 3.09
0032 779088678 406.409 397.516 406.409 397.516 1 1 1 1 7 3.84 3.1
0032 779088694 407.61 398.336 407.61 398.336 1 1 1 1 7 3.85 3.11
0032 779088711 407.633 399.385 407.633 399.385 1 1 1 1 7 3.85 3.11
0032 779088728 407.728 402.057 407.728 402.057 1 1 1 1 7 3.85 3.11
0032 779088744 407.708 403.734 407.708 403.734 1 1 1 1 7 3.85 3.12
0032 779088761 408.466 407.785 408.466 407.785 1 1 1 1 7 3.85 3.12
0032 779088778 511.763 409.652 511.763 409.652 2 8 2 8 7 3.84 3.1
0032 779088794 533.961 411.634 533.961 411.634 2 9 2 9 7 3.83 3.09
0032 779088811 547.353 410.968 547.353 410.968 2 10 2 10 7 3.83 3.09
0032 779088844 554.121 409.941 554.121 409.941 2 10 2 10 7 3.83 3.09
0032 779088861 556.352 408.605 556.352 408.605 3 11 3 11 7 3.82 3.09
0032 779088878 554.476 408.614 554.476 408.614 2 10 2 10 7 3.83 3.09
0032 779088894 555.814 407.33 555.814 407.33 3 11 3 11 7 3.83 3.09
0032 779088928 552.814 406.617 552.814 406.617 2 10 2 10 7 3.82 3.09
0032 779088944 553.071 405.361 553.071 405.361 2 10 2 10 7 3.81 3.08
0032 779088961 554.135 404.937 554.135 404.937 2 10 2 10 7 3.81 3.08
0032 779088994 535.471 404.974 535.471 404.974 2 9 2 9 7 3.8 3.07
0032 779089011 534.907 404.903 534.907 404.903 2 9 2 9 7 3.8 3.06
0032 779089028 524.724 404.771 524.724 404.771 2 9 2 9 7 3.79 3.06
0032 779089044 521.877 405.231 521.877 405.231 2 8 2 8 7 3.79 3.06
0032 779089061 519.287 406.391 519.287 406.391 2 8 2 8 7 3.79 3.05
0032 779089078 518.538 407.431 518.538 407.431 2 8 2 8 7 3.78 3.04
0032 779089094 516.997 408.989 516.997 408.989 2 8 2 8 7 3.79 3.04
0032 779089111 514.066 410.263 514.066 410.263 2 8 2 8 7 3.79 3.04
0032 779089144 511.417 411.638 511.417 411.638 2 8 2 8 7 3.79 3.04
0032 779089161 510.479 412.885 510.479 412.885 2 8 2 8 7 3.79 3.04
0032 779089194 654.124 414.937 654.124 414.937 4 17 4 17 7 3.77 3.03
0032 779089228 667.548 414.929 667.548 414.929 4 18 4 18 7 3.76 3.03
0032 779089244 669.952 415.72 669.952 415.72 4 18 4 18 7 3.75 3.02
0032 779089261 672.243 416.388 672.243 416.388 4 18 4 18 7 3.73 3.02
0032 779089278 674.657 418.652 674.657 418.652 4 18 4 18 7 3.72 3.02
0032 779089295 676.399 420.844 676.399 420.844 4 18 4 18 7 3.72 3.01
0032 779089311 679.503 424.167 679.503 424.167 4 18 4 18 7 3.72 3
0032 779089328 680.81 426.055 680.81 426.055 4 18 4 18 7 3.71 3
0032 779089345 680.63 427.751 680.63 427.751 4 18 4 18 7 3.7 3
0032 779089361 680.344 428.521 680.344 428.521 4 18 4 18 7 3.69 3
0032 779089395 720.638 429.437 720.638 429.437 5 21 5 21 7 3.69 2.99
0032 779089411 736.909 429.117 736.909 429.117 5 22 5 22 7 3.69 2.99
0032 779089428 740.243 429.509 740.243 429.509 5 22 5 22 7 3.69 2.99
0032 779089445 742.422 430.046 742.422 430.046 5 22 5 22 7 3.69 2.99
0032 779089461 744.616 429.905 744.616 429.905 5 22 5 22 7 3.69 2.98
0032 779089495 750.318 430.932 750.318 430.932 5 23 5 23 7 3.7 2.98
0032 779089511 753.347 430.325 753.347 430.325 5 23 5 23 7 3.71 2.98
0032 779089528 756.739 428.002 756.739 428.002 5 23 5 23 7 3.7 2.98
0032 779089545 756.311 428.475 756.311 428.475 5 23 5 23 7 3.7 2.98
0032 779089561 765.262 426.29 765.262 426.29 5 24 5 24 7 3.7 2.97
0032 779089578 822.594 425.856 822.594 425.856 6 27 6 27 7 3.7 2.97
0032 779089595 842.103 425.265 842.103 425.265 6 28 6 28 7 3.7 2.97
0032 779089611 843.531 424.465 843.531 424.465 6 29 6 29 7 3.7 2.98
0032 779089628 847.995 424.577 847.995 424.577 6 29 6 29 7 3.7 2.99
0032 779089645 846.838 423.748 846.838 423.748 6 29 6 29 7 3.69 2.99
0032 779089661 846.26 424.544 846.26 424.544 6 29 6 29 7 3.69 3
0032 779089695 856.655 426.72 856.655 426.72 6 29 6 29 7 3.7 3.02
0032 779089711 1037.61 488.189 1037.61 488.189 0 0 0 0 7 3.65 3.12
0032 779089795 1277.7 808.99 1277.7 808.99 0 0 0 0 7 0 0
0032 779089828 1188.77 628.352 1188.77 628.352 0 0 0 0 7 3.64 3.1
0032 779089845 1175.49 620.187 1175.49 620.187 0 0 0 0 7 3.63 3.08
0032 779089861 1167.37 616.37 1167.37 616.37 0 0 0 0 7 3.64 3.07
0032 779089878 1165.84 614.038 1165.84 614.038 0 0 0 0 7 3.66 3.06
0032 779089895 1163.21 612.966 1163.21 612.966 0 0 0 0 7 3.66 3.06
0032 779089911 1165.71 613.589 1165.71 613.589 0 0 0 0 7 3.66 3.05
0036 779092196 387.01 396.024 387.01 396.024 1 2 1 2 8 3.55 2.95
0036 779092229 386.043 396.236 386.043 396.236 1 1 1 1 8 3.54 2.95
0036 779092262 385.264 396.121 385.264 396.121 1 1 1 1 8 3.55 2.94
0036 779092279 384.413 396.124 384.413 396.124 1 1 1 1 8 3.55 2.94
0036 779092312 383.48 396.018 383.48 396.018 1 1 1 1 8 3.55 2.94
0036 779092329 381.528 396.879 381.528 396.879 1 1 1 1 8 3.55 2.93
0036 779092346 379.938 397.2 379.938 397.2 1 1 1 1 8 3.56 2.93
0036 779092363 378.872 397.146 378.872 397.146 1 1 1 1 8 3.55 2.93
0036 779092379 377.325 398.187 377.325 398.187 1 1 1 1 8 3.55 2.92
0036 779092396 376.05 399.171 376.05 399.171 1 1 1 1 8 3.55 2.92
0036 779092413 476.161 401.176 476.161 401.176 2 7 2 7 8 3.55 2.92
0036 779092429 487.116 402.925 487.116 402.925 2 8 2 8 8 3.54 2.93
0036 779092446 489.526 404.225 489.526 404.225 2 8 2 8 8 3.55 2.93
0036 779092463 493.27 405.607 493.27 405.607 2 8 2 8 8 3.54 2.93
0036 779092479 492.55 407.812 492.55 407.812 2 8 2 8 8 3.54 2.93
0036 779092529 490.606 409.347 490.606 409.347 2 8 2 8 8 3.54 2.93
0036 779092579 448.026 410.004 448.026 410.004 2 5 2 5 8 3.54 2.93
0036 779092613 458.573 411.056 458.573 411.056 2 6 2 6 8 3.54 2.93
0036 779092629 451.139 412.659 451.139 412.659 2 6 2 6 8 3.54 2.93
0036 779092646 455.448 412.823 455.448 412.823 2 6 2 6 8 3.54 2.93
0036 779092663 451.591 413.39 451.591 413.39 2 6 2 6 8 3.53 2.94
0036 779092679 445.911 413 445.911 413 2 5 2 5 8 3.54 2.93
0036 779092696 446.857 412.731 446.857 412.731 2 5 2 5 8 3.54 2.94
0036 779092713 443.473 411.682 443.473 411.682 2 5 2 5 8 3.54 2.94
0036 779092729 443.048 411.81 443.048 411.81 2 5 2 5 8 3.53 2.94
0036 779092763 530.294 410.958 530.294 410.958 3 10 3 10 8 3.52 2.94
0036 779092779 547.55 410.424 547.55 410.424 4 12 4 12 8 3.51 2.94
0036 779092796 551.587 410.943 551.587 410.943 4 12 4 12 8 3.5 2.93
0036 779092813 553.354 410.959 553.354 410.959 4 12 4 12 8 3.49 2.92
0036 779092829 555.715 410.927 555.715 410.927 4 12 4 12 8 3.49 2.92
0036 779092846 555.577 410.211 555.577 410.211 4 12 4 12 8 3.48 2.92
0036 779092863 553.496 410.36 553.496 410.36 4 12 4 12 8 3.47 2.92
0036 779092880 553.066 409.734 553.066 409.734 4 12 4 12 8 3.46 2.92
0036 779092896 551.099 408.883 551.099 408.883 4 12 4 12 8 3.46 2.92
0036 779092913 551.594 408.321 551.594 408.321 4 12 4 12 8 3.46 2.92
0036 779092929 556.426 406.823 556.426 406.823 4 12 4 12 8 3.46 2.92
0036 779092946 583.427 404.547 583.427 404.547 4 14 4 14 8 3.46 2.92
0036 779092963 595.659 403.156 595.659 403.156 4 15 4 15 8 3.45 2.92
0036 779092979 613.123 401.511 613.123 401.511 4 16 4 16 8 3.45 2.93
0036 779092996 613.135 400.388 613.135 400.388 4 16 4 16 8 3.46 2.93
0036 779093013 620.809 399.002 620.809 399.002 4 16 4 16 8 3.47 2.93
0036 779093029 624.69 398.376 624.69 398.376 4 16 4 16 8 3.47 2.92
0036 779093080 630.23 397.036 630.23 397.036 4 17 4 17 8 3.46 2.94
0036 779093113 632.457 396.701 632.457 396.701 4 17 4 17 8 3.47 2.93
0036 779093130 642.072 395.79 642.072 395.79 4 17 4 17 8 3.46 2.94
0036 779093163 654.287 396.341 654.287 396.341 5 18 5 18 8 3.46 2.94
0036 779093180 660.374 395.852 660.374 395.852 5 19 5 19 8 3.46 2.95
0036 779093196 662.78 396.528 662.78 396.528 5 19 5 19 8 3.46 2.95
0036 779093230 668.49 396.899 668.49 396.899 5 19 5 19 8 3.46 2.95
0036 779093246 669.256 396.842 669.256 396.842 5 19 5 19 8 3.46 2.95
0036 779093263 672.583 396.975 672.583 396.975 5 19 5 19 8 3.45 2.94
0036 779093280 689.948 398.018 689.948 398.018 5 20 5 20 8 3.46 2.95
0036 779093297 742.839 399.215 742.839 399.215 6 24 6 24 8 3.46 2.94
0036 779093330 741.56 400.429 741.56 400.429 6 24 6 24 8 3.45 2.94
0036 779093380 749.262 401.509 749.262 401.509 6 24 6 24 8 3.45 2.93
0036 779093396 752.805 402.011 752.805 402.011 6 24 6 24 8 3.44 2.93
0036 779093413 759.507 402.399 759.507 402.399 6 25 6 25 8 3.44 2.93
0036 779093430 762.957 404.074 762.957 404.074 6 25 6 25 8 3.43 2.93
0036 779093446 760.338 404.025 760.338 404.025 6 25 6 25 8 3.42 2.93
0036 779093463 762.994 405.233 762.994 405.233 6 25 6 25 8 3.41 2.93
0036 779093480 840.703 405.811 840.703 405.811 7 30 7 30 8 3.41 2.94
0036 779093496 854.677 406.324 854.677 406.324 9 31 9 31 8 3.42 2.94
0036 779093513 860.361 405.96 860.361 405.96 9 31 9 31 8 3.42 2.93
0036 779093530 862.899 406.067 862.899 406.067 9 31 9 31 8 3.42 2.93
0036 779093546 865.466 406.003 865.466 406.003 9 31 9 31 8 3.42 2.93
0036 779093563 867.271 406.143 867.271 406.143 9 32 9 32 8 3.42 2.93
0036 779093580 867.843 406.388 867.843 406.388 9 32 9 32 8 3.42 2.93
0036 779093630 866.876 405.826 866.876 405.826 9 31 9 31 8 3.41 2.93
0036 779093663 866.122 405.94 866.122 405.94 9 31 9 31 8 3.41 2.93
0036 779093680 867.543 408.401 867.543 408.401 9 32 9 32 8 3.4 2.91
0036 779093713 1225.52 561.662 1225.52 561.662 0 0 0 0 8 3.45 0
0036 779093780 1266.89 726.793 1266.89 726.793 0 0 0 0 8 0 2.91
0036 779093796 1267.8 693.415 1267.8 693.415 0 0 0 0 8 0 2.91
0036 779093813 1234.49 656.525 1234.49 656.525 0 0 0 0 8 3.49 2.9
0036 779093830 1219.57 624.313 1219.57 624.313 0 0 0 0 8 3.46 2.9
0036 779093847 1213.38 614.357 1213.38 614.357 0 0 0 0 8 3.44 2.9
0036 779093880 1211.27 613.353 1211.27 613.353 0 0 0 0 8 3.42 2.9
0036 779093897 1211.66 610.864 1211.66 610.864 0 0 0 0 8 3.4 2.9
0036 779093930 1209.69 610.257 1209.69 610.257 0 0 0 0 8 3.39 2.9
0042 779096148 336.323 395.454 336.323 395.454 1 1 1 1 9 3.31 2.75
0042 779096164 335.193 395.253 335.193 395.253 1 1 1 1 9 3.31 2.75
0042 779096198 334.65 395.29 334.65 395.29 1 1 1 1 9 3.3 2.75
0042 779096231 333.242 395.563 333.242 395.563 1 1 1 1 9 3.3 2.75
0042 779096248 333.725 396.161 333.725 396.161 1 1 1 1 9 3.3 2.74
0042 779096264 333.962 396.386 333.962 396.386 1 1 1 1 9 3.3 2.74
0042 779096298 335.256 395.7 335.256 395.7 1 1 1 1 9 3.29 2.73
0042 779096314 336.004 394.505 336.004 394.505 1 1 1 1 9 3.29 2.73
0042 779096331 336.683 394.237 336.683 394.237 1 1 1 1 9 3.29 2.73
0042 779096348 337.306 393.745 337.306 393.745 1 1 1 1 9 3.29 2.72
0042 779096364 338.296 391.796 338.296 391.796 1 1 1 1 9 3.29 2.71
0042 779096398 339.229 389.774 339.229 389.774 1 2 1 2 9 3.28 2.71
0042 779096414 339.553 388.288 339.553 388.288 1 2 1 2 9 3.27 2.71
0042 779096431 348.762 388.3 348.762 388.3 1 2 1 2 9 3.26 2.71
0042 779096448 402.373 388.263 402.373 388.263 2 5 2 5 9 3.26 2.72
0042 779096464 411.572 387.901 411.572 387.901 2 6 2 6 9 3.26 2.72
0042 779096481 417.121 388.067 417.121 388.067 2 6 2 6 9 3.25 2.73
0042 779096498 418.92 388.407 418.92 388.407 2 6 2 6 9 3.25 2.73
0042 779096514 422.824 389.511 422.824 389.511 2 7 2 7 9 3.25 2.73
0042 779096531 425.453 389.827 425.453 389.827 2 7 2 7 9 3.24 2.74
0042 779096548 426.075 390.956 426.075 390.956 2 7 2 7 9 3.24 2.74
0042 779096564 426.859 391.225 426.859 391.225 2 7 2 7 9 3.23 2.73
0042 779096581 427.177 392.972 427.177 392.972 2 7 2 7 9 3.23 2.74
0042 779096598 428.17 394.775 428.17 394.775 2 7 2 7 9 3.23 2.75
0042 779096614 470.838 395.484 470.838 395.484 3 10 3 10 9 3.23 2.73
0042 779096631 505.3 395.549 505.3 395.549 4 12 4 12 9 3.23 2.74
0042 779096648 514.969 395.487 514.969 395.487 4 12 4 12 9 3.23 2.73
0042 779096665 523.038 395.289 523.038 395.289 4 13 4 13 9 3.22 2.72
0042 779096681 526.671 395.579 526.671 395.579 4 13 4 13 9 3.22 2.72
0042 779096698 529.062 395.834 529.062 395.834 4 13 4 13 9 3.21 2.73
0042 779096714 530.389 396.215 530.389 396.215 4 13 4 13 9 3.21 2.72
0042 779096748 530.38 396.133 530.38 396.133 4 13 4 13 9 3.2 2.72
0042 779096781 553.542 396.958 553.542 396.958 4 15 4 15 9 3.21 2.72
0042 779096798 661.208 397.718 661.208 397.718 5 22 5 22 9 3.21 2.71
0042 779096815 668.321 397.518 668.321 397.518 5 22 5 22 9 3.2 2.73
0042 779096831 674.911 396.818 674.911 396.818 5 22 5 22 9 3.2 2.73
0042 779096848 680.132 396.408 680.132 396.408 5 23 5 23 9 3.21 2.73
0042 779096865 684.394 396.33 684.394 396.33 5 23 5 23 9 3.21 2.73
0042 779096881 686.751 395.576 686.751 395.576 5 23 5 23 9 3.21 2.73
0042 779096898 686.717 395.096 686.717 395.096 5 23 5 23 9 3.2 2.73
0042 779096915 686.453 395.246 686.453 395.246 5 23 5 23 9 3.2 2.73
0042 779096948 682.727 395.922 682.727 395.922 5 23 5 23 9 3.21 2.73
0042 779096965 681.717 397.051 681.717 397.051 5 23 5 23 9 3.21 2.73
0042 779096998 685.61 395.762 685.61 395.762 5 23 5 23 9 3.22 2.74
0042 779097015 761.383 394.985 761.383 394.985 7 28 7 28 9 3.22 2.75
0042 779097048 773.884 393.927 773.884 393.927 7 29 7 29 9 3.22 2.75
0042 779097065 778.25 393.68 778.25 393.68 7 29 7 29 9 3.21 2.74
0042 779097098 774.997 393.602 774.997 393.602 7 29 7 29 9 3.21 2.74
0042 779097115 775.131 392.866 775.131 392.866 7 29 7 29 9 3.21 2.74
0042 779097131 778.089 393.225 778.089 393.225 7 29 7 29 9 3.21 2.74
0042 779097148 779.695 393.629 779.695 393.629 7 29 7 29 9 3.21 2.74
0042 779097165 781.267 393.949 781.267 393.949 7 29 7 29 9 3.21 2.75
0042 779097181 781.054 393.907 781.054 393.907 7 29 7 29 9 3.21 2.75
0042 779097198 780.424 393.094 780.424 393.094 7 29 7 29 9 3.2 2.75
0042 779097215 795.362 394.201 795.362 394.201 7 30 7 30 9 3.2 2.76
0042 779097265 839.398 395.05 839.398 395.05 7 33 7 33 9 3.19 2.76
0042 779097281 850.302 395.762 850.302 395.762 7 33 7 33 9 3.19 2.76
0042 779097298 855.653 396.566 855.653 396.566 7 34 7 34 9 3.19 2.76
0042 779097331 857.109 396.812 857.109 396.812 7 34 7 34 9 3.19 2.76
0042 779097348 860.901 397.251 860.901 397.251 7 34 7 34 9 3.19 2.76
0042 779097365 863.082 397.744 863.082 397.744 7 34 7 34 9 3.18 2.76
0042 779097381 864.028 398.169 864.028 398.169 7 34 7 34 9 3.18 2.75
0042 779097398 865.705 398.126 865.705 398.126 7 34 7 34 9 3.18 2.75
0042 779097415 887.089 398.653 887.089 398.653 8 36 8 36 9 3.18 2.75
0042 779097431 892.265 398.257 892.265 398.257 8 36 8 36 9 3.18 2.75
0042 779097448 904.455 398.534 904.455 398.534 8 37 8 37 9 3.19 2.75
0042 779097465 906.659 398.987 906.659 398.987 8 37 8 37 9 3.19 2.74
0042 779097498 909.375 398.733 909.375 398.733 8 37 8 37 9 3.19 2.74
0042 779097515 915.821 400.294 915.821 400.294 8 38 8 38 9 3.19 2.73
0042 779097565 918.323 400.883 918.323 400.883 8 38 8 38 9 3.19 2.74
0042 779097598 919.929 402.373 919.929 402.373 8 38 8 38 9 3.19 2.75
0042 779097615 920.139 405.021 920.139 405.021 8 38 8 38 9 3.19 2.76
0042 779097632 922.343 406.214 922.343 406.214 8 38 8 38 9 3.19 2.77
0042 779097648 923.066 406.988 923.066 406.988 8 38 8 38 9 3.2 2.77
0042 779097665 922.919 408.248 922.919 408.248 8 38 8 38 9 3.2 2.77
0042 779097682 922.923 409.745 922.923 409.745 8 38 8 38 9 3.2 2.77
0042 779097698 922.858 410.225 922.858 410.225 8 38 8 38 9 3.2 2.77
0042 779097715 922.063 410.09 922.063 410.09 8 38 8 38 9 3.2 2.78
0042 779097732 921.834 410.449 921.834 410.449 8 38 8 38 9 3.2 2.77
0042 779097748 920.34 410.301 920.34 410.301 8 38 8 38 9 3.21 2.77
0042 779097765 1060.13 484.218 1060.13 484.218 0 0 0 0 9 3.22 2.77
0042 779097815 1172.62 613.665 1172.62 613.665 0 0 0 0 9 3.22 2.77
0042 779097848 1177.97 611.667 1177.97 611.667 0 0 0 0 9 3.23 2.77
0042 779097865 1178.66 611.952 1178.66 611.952 0 0 0 0 9 3.23 2.77
0042 779097882 1178.53 612.444 1178.53 612.444 0 0 0 0 9 3.23 2.77
0042 779097898 1178.31 612.906 1178.31 612.906 0 0 0 0 9 3.23 2.78
0042 779097915 1179.44 613.106 1179.44 613.106 0 0 0 0 9 3.24 2.78
0042 779097932 1180.48 613.65 1180.48 613.65 0 0 0 0 9 3.24 2.79
0042 779097948 1180.04 614.233 1180.04 614.233 0 0 0 0 9 3.25 2.8
0042 779097965 1180.43 614.69 1180.43 614.69 0 0 0 0 9 3.25 2.81
0042 779097982 1180.42 613.757 1180.42 613.757 0 0 0 0 9 3.25 2.82
0042 779097998 1180.96 613.606 1180.96 613.606 0 0 0 0 9 3.25 2.83
0042 779098015 1182.01 613.148 1182.01 613.148 0 0 0 0 9 3.26 2.84
0042 779098032 1181.95 613.142 1181.95 613.142 0 0 0 0 9 3.27 2.84
0042 779098049 1182.81 613.38 1182.81 613.38 0 0 0 0 9 3.27 2.84
0042 779098065 1190.04 611.912 1190.04 611.912 0 0 0 0 9 3.28 2.84
0042 779098082 1195.63 610.289 1195.63 610.289 0 0 0 0 9 3.28 2.84
0042 779098115 1196.76 610.257 1196.76 610.257 0 0 0 0 9 3.28 2.83
0042 779098132 1196.92 609.242 1196.92 609.242 0 0 0 0 9 3.29 2.82
0042 779098149 1199.86 608.846 1199.86 608.846 0 0 0 0 9 3.29 2.83
0042 779098165 1200.85 608.316 1200.85 608.316 0 0 0 0 9 3.3 2.83
0045 779098699 423.22 399.699 423.22 399.699 0 0 0 0 7 3.32 2.82
0045 779098715 427.193 400.278 427.193 400.278 0 0 0 0 7 3.32 2.8
0045 779098749 428.992 398.85 428.992 398.85 1 1 1 1 7 3.32 2.8
0045 779098766 428.817 397.558 428.817 397.558 1 1 1 1 7 3.32 2.79
0045 779098782 427.771 397.508 427.771 397.508 0 0 0 0 7 3.31 2.78
0045 779098799 428.431 395.223 428.431 395.223 1 1 1 1 7 3.3 2.77
0045 779098815 428.073 395.223 428.073 395.223 1 1 1 1 7 3.28 2.76
0045 779098832 429.209 394.756 429.209 394.756 1 1 1 1 7 3.28 2.77
0045 779098849 429.361 392.904 429.361 392.904 1 1 1 1 7 3.28 2.76
0045 779098865 430.705 392.494 430.705 392.494 1 1 1 1 7 3.28 2.76
0045 779098882 430.876 391.984 430.876 391.984 1 1 1 1 7 3.28 2.76
0045 779098916 431.497 391.556 431.497 391.556 1 1 1 1 7 3.27 2.75
0045 779098932 431.427 390.47 431.427 390.47 1 1 1 1 7 3.27 2.74
0045 779098949 431.589 390.361 431.589 390.361 1 1 1 1 7 3.27 2.74
0045 779098966 460.798 391.049 460.798 391.049 1 3 1 3 7 3.26 2.75
0045 779098982 458.11 391.586 458.11 391.586 1 2 1 2 7 3.25 2.75
0045 779099016 473.032 393.387 473.032 393.387 1 3 1 3 7 3.24 2.76
0045 779099032 471.499 393.593 471.499 393.593 1 3 1 3 7 3.24 2.76
0045 779099049 478.281 395.277 478.281 395.277 1 4 1 4 7 3.24 2.77
0045 779099066 479.794 395.618 479.794 395.618 1 4 1 4 7 3.23 2.78
0045 779099082 482.944 396.388 482.944 396.388 1 4 1 4 7 3.23 2.79
0045 779099099 484.043 397.86 484.043 397.86 1 4 1 4 7 3.24 2.79
0045 779099116 485.165 398.979 485.165 398.979 1 4 1 4 7 3.25 2.79
0045 779099132 487.851 399.6 487.851 399.6 1 4 1 4 7 3.26 2.79
0045 779099149 488.445 400.529 488.445 400.529 1 4 1 4 7 3.28 2.78
0045 779099166 503.372 400.952 503.372 400.952 1 5 1 5 7 3.28 2.79
0045 779099182 512.36 401.408 512.36 401.408 2 6 2 6 7 3.28 2.79
0045 779099216 522.595 401.808 522.595 401.808 2 6 2 6 7 3.27 2.8
0045 779099249 531.812 402.203 531.812 402.203 2 7 2 7 7 3.26 2.8
0045 779099266 534.58 402.092 534.58 402.092 2 7 2 7 7 3.25 2.8
0045 779099299 537.335 402.914 537.335 402.914 2 7 2 7 7 3.25 2.81
0045 779099316 537.69 404.052 537.69 404.052 2 7 2 7 7 3.24 2.8
0045 779099333 538.875 404.738 538.875 404.738 2 7 2 7 7 3.24 2.8
0045 779099349 549.006 406.23 549.006 406.23 2 8 2 8 7 3.25 2.8
0045 779099366 557.508 407.277 557.508 407.277 3 9 3 9 7 3.25 2.8
0045 779099382 560.743 408.767 560.743 408.767 3 9 3 9 7 3.25 2.8
0045 779099399 569.457 409.766 569.457 409.766 3 9 3 9 7 3.25 2.8
0045 779099416 573.306 411.029 573.306 411.029 3 10 3 10 7 3.25 2.8
0045 779099432 572.689 411.93 572.689 411.93 3 10 3 10 7 3.26 2.8
0045 779099466 573.723 412.775 573.723 412.775 3 10 3 10 7 3.26 2.81
0045 779099482 579.115 413.195 579.115 413.195 3 10 3 10 7 3.26 2.81
0045 779099499 580.849 414.32 580.849 414.32 3 10 3 10 7 3.27 2.81
